pg,os,type,os_code,os_arch,pkg,ext,pname,miss,hide,pkg_repo,pkg_ver,count
17,u22.aarch64,deb,u22,aarch64,chkpass,chkpass,postgresql-17-chkpass,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,citus,citus,postgresql-17-citus,t,f,pigsty,13.1.0,1
17,u22.aarch64,deb,u22,aarch64,count_distinct,count_distinct,postgresql-17-count-distinct,t,f,pigsty,3.0.2,1
17,u22.aarch64,deb,u22,aarch64,credcheck,credcheck,postgresql-17-credcheck,t,f,pgdg,3.0,1
17,u22.aarch64,deb,u22,aarch64,cryptint,cryptint,postgresql-17-cryptint,t,f,pigsty,1.0.0,1
17,u22.aarch64,deb,u22,aarch64,data_historization,data_historization,postgresql-17-data-historization,t,f,pigsty,1.1.0,1
17,u22.aarch64,deb,u22,aarch64,db2_fdw,db2_fdw,,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,db_migrator,db_migrator,postgresql-17-db-migrator,t,f,pigsty,1.0.0,1
17,u22.aarch64,deb,u22,aarch64,dbt2,dbt2,,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,ddl_historization,ddl_historization,postgresql-17-ddl-historization,t,f,pigsty,0.0.7,1
17,u22.aarch64,deb,u22,aarch64,ddsketch,ddsketch,postgresql-17-ddsketch,t,f,pigsty,1.0.1,1
17,u22.aarch64,deb,u22,aarch64,debversion,debversion,postgresql-17-debversion,t,f,pgdg,1.2.0,1
17,u22.aarch64,deb,u22,aarch64,decoder_raw,decoder_raw,postgresql-17-decoder-raw,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,decoderbufs,decoderbufs,postgresql-17-decoderbufs,t,f,pgdg,3.1.1,1
17,u22.aarch64,deb,u22,aarch64,documentdb,documentdb,postgresql-17-documentdb,t,f,pigsty,0.104,1
17,u22.aarch64,deb,u22,aarch64,duckdb_fdw,duckdb_fdw,postgresql-17-duckdb-fdw,t,f,pigsty,1.1.2,1
17,u22.aarch64,deb,u22,aarch64,emaj,emaj,postgresql-17-emaj,t,f,pigsty,4.6.0,1
17,u22.aarch64,deb,u22,aarch64,envvar,envvar,postgresql-17-pg-envvar,t,f,pigsty,1.0.1,1
17,u22.aarch64,deb,u22,aarch64,extra_window_functions,extra_window_functions,postgresql-17-extra-window-functions,t,f,pgdg,1.0,1
17,u22.aarch64,deb,u22,aarch64,faker,faker,,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,firebird_fdw,firebird_fdw,postgresql-17-firebird-fdw,t,f,pigsty,1.4.0,1
17,u22.aarch64,deb,u22,aarch64,first_last_agg,first_last_agg,postgresql-17-first-last-agg,t,f,pgdg,0.1.4-4-gd63ea3b,1
17,u22.aarch64,deb,u22,aarch64,floatfile,floatfile,postgresql-17-floatfile,t,f,pigsty,1.3.1,1
17,u22.aarch64,deb,u22,aarch64,floatvec,floatvec,postgresql-17-floatvec,t,f,pigsty,1.1.1,1
17,u22.aarch64,deb,u22,aarch64,geoip,geoip,postgresql-17-geoip,t,f,pigsty,0.3.0,1
17,u22.aarch64,deb,u22,aarch64,hashtypes,hashtypes,postgresql-17-hashtypes,t,f,pigsty,0.1.5,1
17,u22.aarch64,deb,u22,aarch64,hdfs_fdw,hdfs_fdw,,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,hll,hll,postgresql-17-hll,t,f,pgdg,2.18,1
17,u22.aarch64,deb,u22,aarch64,hunspell_cs_cz,hunspell_cs_cz,postgresql-17-hunspell-cs-cz,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,hunspell_de_de,hunspell_de_de,postgresql-17-hunspell-de-de,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,hunspell_en_us,hunspell_en_us,postgresql-17-hunspell-en-us,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,hunspell_fr,hunspell_fr,postgresql-17-hunspell-fr,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,hunspell_ne_np,hunspell_ne_np,postgresql-17-hunspell-ne-np,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,hunspell_nl_nl,hunspell_nl_nl,postgresql-17-hunspell-nl-nl,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,hunspell_nn_no,hunspell_nn_no,postgresql-17-hunspell-nn-no,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,hunspell_pt_pt,hunspell_pt_pt,postgresql-17-hunspell-pt-pt,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,hunspell_ru_ru,hunspell_ru_ru,postgresql-17-hunspell-ru-ru,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,hunspell_ru_ru_aot,hunspell_ru_ru_aot,postgresql-17-hunspell-ru-ru-aot,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,hydra,columnar,postgresql-17-hydra,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,hypopg,hypopg,postgresql-17-hypopg,t,f,pgdg,1.4.2,1
17,u22.aarch64,deb,u22,aarch64,icu_ext,icu_ext,postgresql-17-icu-ext,t,f,pgdg,1.10.0,1
17,u22.aarch64,deb,u22,aarch64,imgsmlr,imgsmlr,postgresql-17-imgsmlr,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,index_advisor,index_advisor,postgresql-17-index-advisor,t,f,pigsty,0.2.0,1
17,u22.aarch64,deb,u22,aarch64,ip4r,ip4r,postgresql-17-ip4r,t,f,pgdg,2.4.2,1
17,u22.aarch64,deb,u22,aarch64,jdbc_fdw,jdbc_fdw,,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,jsquery,jsquery,postgresql-17-jsquery,t,f,pgdg,1.2,1
17,u22.aarch64,deb,u22,aarch64,kafka_fdw,kafka_fdw,postgresql-17-kafka-fdw,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,log_fdw,log_fdw,postgresql-17-log-fdw,t,f,pigsty,1.4,1
17,u22.aarch64,deb,u22,aarch64,logerrors,logerrors,postgresql-17-logerrors,t,f,pigsty,2.1.3,1
17,u22.aarch64,deb,u22,aarch64,login_hook,login_hook,postgresql-17-login-hook,t,f,pigsty,1.6,1
17,u22.aarch64,deb,u22,aarch64,lower_quantile,lower_quantile,postgresql-17-lower-quantile,t,f,pigsty,1.0.3,1
17,u22.aarch64,deb,u22,aarch64,md5hash,md5hash,postgresql-17-md5hash,t,f,pigsty,1.0.1,1
17,u22.aarch64,deb,u22,aarch64,mimeo,mimeo,postgresql-17-mimeo,t,f,pgdg,1.5.1,1
17,u22.aarch64,deb,u22,aarch64,mobilitydb,mobilitydb,postgresql-17-mobilitydb,t,f,pgdg,1.2.0,1
17,u22.aarch64,deb,u22,aarch64,mongo_fdw,mongo_fdw,,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,multicorn,multicorn,,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,mysql_fdw,mysql_fdw,postgresql-17-mysql-fdw,t,f,pgdg,2.9.2,1
17,u22.aarch64,deb,u22,aarch64,numeral,numeral,postgresql-17-numeral,t,f,pgdg,1.3,1
17,u22.aarch64,deb,u22,aarch64,odbc_fdw,odbc_fdw,,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,ogr_fdw,ogr_fdw,postgresql-17-ogr-fdw,t,f,pgdg,1.1.7,1
17,u22.aarch64,deb,u22,aarch64,omnigres,omni,postgresql-17-omnigres,t,f,pigsty,20250120,1
17,u22.aarch64,deb,u22,aarch64,omnisketch,omnisketch,postgresql-17-omnisketch,t,f,pigsty,1.0.2,1
17,u22.aarch64,deb,u22,aarch64,oracle_fdw,oracle_fdw,postgresql-17-oracle-fdw,t,f,pgdg,2.8.0,1
17,u22.aarch64,deb,u22,aarch64,orafce,orafce,postgresql-17-orafce,t,f,pgdg,4.14.4,1
17,u22.aarch64,deb,u22,aarch64,orioledb,orioledb,oriolepg-17-orioledb,t,f,pigsty,1.4,1
17,u22.aarch64,deb,u22,aarch64,pagevis,pagevis,postgresql-17-pagevis,t,f,pigsty,0.1,1
17,u22.aarch64,deb,u22,aarch64,passwordcheck,passwordcheck_cracklib,postgresql-17-passwordcheck-cracklib,t,f,pigsty,3.1.0,1
17,u22.aarch64,deb,u22,aarch64,periods,periods,postgresql-17-periods,t,f,pgdg,1.2.3,1
17,u22.aarch64,deb,u22,aarch64,permuteseq,permuteseq,postgresql-17-permuteseq,t,f,pigsty,1.2.2,1
17,u22.aarch64,deb,u22,aarch64,pg4ml,pg4ml,postgresql-17-pg4ml,t,f,pigsty,2.0,1
17,u22.aarch64,deb,u22,aarch64,pg_acl,acl,postgresql-17-acl,t,f,pigsty,1.0.4,1
17,u22.aarch64,deb,u22,aarch64,pg_analytics,pg_analytics,postgresql-17-pg-analytics,t,f,pigsty,0.3.7,1
17,u22.aarch64,deb,u22,aarch64,pg_anon,anon,postgresql-17-pg-anon,t,f,pigsty,2.1.1,1
17,u22.aarch64,deb,u22,aarch64,pg_arraymath,arraymath,postgresql-17-pg-arraymath,t,f,pigsty,1.1,1
17,u22.aarch64,deb,u22,aarch64,pg_auditor,pg_auditor,postgresql-17-pg-auditor,t,f,pigsty,0.2,1
17,u22.aarch64,deb,u22,aarch64,pg_auth_mon,pg_auth_mon,postgresql-17-pg-auth-mon,t,f,pigsty,3.0,1
17,u22.aarch64,deb,u22,aarch64,pg_background,pg_background,postgresql-17-pg-background,t,f,pigsty,1.3,1
17,u22.aarch64,deb,u22,aarch64,pg_base36,base36,postgresql-17-base36,t,f,pigsty,1.0.0,1
17,u22.aarch64,deb,u22,aarch64,pg_base58,pg_base58,postgresql-17-pg-base58,t,f,pigsty,0.0.1,1
17,u22.aarch64,deb,u22,aarch64,pg_base62,base62,postgresql-17-base62,t,f,pigsty,0.0.1,1
17,u22.aarch64,deb,u22,aarch64,pg_bestmatch,pg_bestmatch,postgresql-17-pg-bestmatch,t,f,pigsty,0.0.1,1
17,u22.aarch64,deb,u22,aarch64,pg_bigm,pg_bigm,postgresql-17-pg-bigm,t,f,pigsty,1.2,1
17,u22.aarch64,deb,u22,aarch64,pg_bulkload,pg_bulkload,postgresql-17-pg-bulkload,t,f,pigsty,3.1.22,1
17,u22.aarch64,deb,u22,aarch64,pg_bzip,bzip,postgresql-17-bzip,t,f,pigsty,1.0.0,1
17,u22.aarch64,deb,u22,aarch64,pg_cardano,pg_cardano,postgresql-17-pg-cardano,t,f,pigsty,1.0.5,1
17,u22.aarch64,deb,u22,aarch64,pg_catcheck,pg_catcheck,postgresql-17-pg-catcheck,t,f,pgdg,1.6.0,1
17,u22.aarch64,deb,u22,aarch64,pg_cheat_funcs,pg_cheat_funcs,postgresql-17-pg-cheat-funcs,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,pg_checksums,pg_checksums,postgresql-17-pg-checksums,t,f,pgdg,1.2,1
17,u22.aarch64,deb,u22,aarch64,pg_collection,collection,postgresql-17-collection,t,f,pigsty,1.0.0,1
17,u22.aarch64,deb,u22,aarch64,pg_convert,convert,postgresql-17-convert,t,f,pigsty,0.0.4,1
17,u22.aarch64,deb,u22,aarch64,pg_cooldown,pg_cooldown,postgresql-17-pg-cooldown,t,f,pigsty,0.1,1
17,u22.aarch64,deb,u22,aarch64,pg_country,country,postgresql-17-pg-country,t,f,pigsty,0.0.3,1
17,u22.aarch64,deb,u22,aarch64,pg_crash,pg_crash,postgresql-17-pg-crash,t,f,pigsty,1.0,2
17,u22.aarch64,deb,u22,aarch64,pg_cron,pg_cron,postgresql-17-cron,t,f,pgdg,1.6.5,1
17,u22.aarch64,deb,u22,aarch64,pg_curl,pg_curl,postgresql-17-pg-curl,t,f,pigsty,2.4.5,1
17,u22.aarch64,deb,u22,aarch64,pg_currency,currency,postgresql-17-pg-currency,t,f,pigsty,0.0.3,1
17,u22.aarch64,deb,u22,aarch64,pg_dbms_job,pg_dbms_job,,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,pg_dbms_lock,pg_dbms_lock,,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,pg_dbms_metadata,pg_dbms_metadata,,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,pg_ddlx,ddlx,postgresql-17-ddlx,t,f,pigsty,0.29,1
17,u22.aarch64,deb,u22,aarch64,pg_dirtyread,pg_dirtyread,postgresql-17-dirtyread,t,f,pgdg,2.7,1
17,u22.aarch64,deb,u22,aarch64,pg_drop_events,pg_drop_events,postgresql-17-pg-drop-events,t,f,pigsty,0.1.0,1
17,u22.aarch64,deb,u22,aarch64,pg_duckdb,pg_duckdb,postgresql-17-pg-duckdb,t,f,pigsty,0.3.1,1
17,u22.aarch64,deb,u22,aarch64,pg_duration,pg_duration,postgresql-17-pg-duration,t,f,pigsty,1.0.2,1
17,u22.aarch64,deb,u22,aarch64,pg_ecdsa,pguecc,postgresql-17-pg-ecdsa,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,pg_explain_ui,explain_ui,postgresql-17-pg-explain-ui,t,f,pigsty,0.0.0,1
17,u22.aarch64,deb,u22,aarch64,pg_extra_time,pg_extra_time,postgresql-17-pg-extra-time,t,f,pigsty,2.0.0,1
17,u22.aarch64,deb,u22,aarch64,pg_fact_loader,pg_fact_loader,postgresql-17-pg-fact-loader,t,f,pgdg,2.0.1,1
17,u22.aarch64,deb,u22,aarch64,pg_failover_slots,pg_failover_slots,postgresql-17-pg-failover-slots,t,f,pgdg,1.1.0,2
17,u22.aarch64,deb,u22,aarch64,pg_financial,financial,postgresql-17-pg-financial,t,f,pigsty,1.0.1,1
17,u22.aarch64,deb,u22,aarch64,pg_fio,fio,postgresql-17-pg-fio,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,pg_fkpart,pg_fkpart,postgresql-17-pg-fkpart,t,f,pigsty,1.7.0,1
17,u22.aarch64,deb,u22,aarch64,pg_geohash,pg_geohash,postgresql-17-pg-geohash,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,pg_graphql,pg_graphql,postgresql-17-pg-graphql,t,f,pigsty,1.5.11,1
17,u22.aarch64,deb,u22,aarch64,pg_gzip,gzip,postgresql-17-gzip,t,f,pigsty,1.0.1,1
17,u22.aarch64,deb,u22,aarch64,pg_h3,h3,postgresql-17-h3,t,f,pgdg,4.2.3,1
17,u22.aarch64,deb,u22,aarch64,pg_hashids,pg_hashids,postgresql-17-pg-hashids,t,f,pigsty,1.3,1
17,u22.aarch64,deb,u22,aarch64,pg_hashlib,hashlib,postgresql-17-pg-hashlib,t,f,pigsty,1.1,1
17,u22.aarch64,deb,u22,aarch64,pg_hint_plan,pg_hint_plan,postgresql-17-pg-hint-plan,t,f,pgdg,1.7.0,1
17,u22.aarch64,deb,u22,aarch64,pg_html5_email_address,pg_html5_email_address,postgresql-17-pg-html5-email-address,t,f,pigsty,1.2.3,1
17,u22.aarch64,deb,u22,aarch64,pg_http,http,postgresql-17-http,t,f,pgdg,1.6.3,1
17,u22.aarch64,deb,u22,aarch64,pg_idkit,pg_idkit,postgresql-17-pg-idkit,t,f,pigsty,0.3.0,1
17,u22.aarch64,deb,u22,aarch64,pg_incremental,pg_incremental,postgresql-17-pg-incremental,t,f,pigsty,1.2.0,1
17,u22.aarch64,deb,u22,aarch64,pg_ivm,pg_ivm,postgresql-17-pg-ivm,t,f,pigsty,1.11,1
17,u22.aarch64,deb,u22,aarch64,pg_jobmon,pg_jobmon,postgresql-17-pg-jobmon,t,f,pigsty,1.4.1,1
17,u22.aarch64,deb,u22,aarch64,pg_jsonschema,pg_jsonschema,postgresql-17-pg-jsonschema,t,f,pigsty,0.3.3,1
17,u22.aarch64,deb,u22,aarch64,pg_later,pg_later,postgresql-17-pg-later,t,f,pigsty,0.3.0,1
17,u22.aarch64,deb,u22,aarch64,pg_math,pg_math,postgresql-17-pg-math,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,pg_meta,meta,postgresql-17-pg-meta,t,f,pigsty,0.4.0,1
17,u22.aarch64,deb,u22,aarch64,pg_mooncake,pg_mooncake,postgresql-17-pg-mooncake,t,f,pigsty,0.1.2,1
17,u22.aarch64,deb,u22,aarch64,pg_net,pg_net,postgresql-17-pg-net,t,f,pigsty,0.9.2,1
17,u22.aarch64,deb,u22,aarch64,pg_noset,noset,postgresql-17-noset,t,f,pigsty,0.3.0,1
17,u22.aarch64,deb,u22,aarch64,pg_orphaned,pg_orphaned,postgresql-17-pg-orphaned,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,pg_parquet,pg_parquet,postgresql-17-pg-parquet,t,f,pigsty,0.4.0,1
17,u22.aarch64,deb,u22,aarch64,pg_partman,pg_partman,postgresql-17-partman,t,f,pgdg,5.2.4,1
17,u22.aarch64,deb,u22,aarch64,pg_permissions,pg_permissions,postgresql-17-pg-permissions,t,f,pgdg,1.3,2
17,u22.aarch64,deb,u22,aarch64,pg_plan_filter,plan_filter,postgresql-17-pg-plan-filter,t,f,pigsty,0.0.1,1
17,u22.aarch64,deb,u22,aarch64,pg_polyline,pg_polyline,postgresql-17-pg-polyline,t,f,pigsty,0.0.1,1
17,u22.aarch64,deb,u22,aarch64,pg_prefix,prefix,postgresql-17-prefix,t,f,pgdg,1.2.10,1
17,u22.aarch64,deb,u22,aarch64,pg_prioritize,prioritize,postgresql-17-prioritize,t,f,pgdg,1.0.4,1
17,u22.aarch64,deb,u22,aarch64,pg_profile,pg_profile,postgresql-17-pg-profile,t,f,pigsty,4.8,1
17,u22.aarch64,deb,u22,aarch64,pg_protobuf,pg_protobuf,postgresql-17-pg-protobuf,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,pg_qualstats,pg_qualstats,postgresql-17-pg-qualstats,t,f,pgdg,2.1.1,1
17,u22.aarch64,deb,u22,aarch64,pg_random,random,postgresql-17-random,t,f,pigsty,2.0.0,1
17,u22.aarch64,deb,u22,aarch64,pg_rational,pg_rational,postgresql-17-rational,t,f,pgdg,0.0.2,1
17,u22.aarch64,deb,u22,aarch64,pg_readme,pg_readme,postgresql-17-pg-readme,t,f,pigsty,0.7.0,1
17,u22.aarch64,deb,u22,aarch64,pg_readonly,pg_readonly,postgresql-17-pg-readonly,t,f,pigsty,1.0.0,1
17,u22.aarch64,deb,u22,aarch64,pg_redis_pubsub,redis,postgresql-17-pg-redis-pubsub,t,f,pigsty,0.0.1,1
17,u22.aarch64,deb,u22,aarch64,pg_relusage,pg_relusage,postgresql-17-pg-relusage,t,f,pigsty,0.0.1,1
17,u22.aarch64,deb,u22,aarch64,pg_render,pg_render,postgresql-17-pg-render,t,f,pigsty,0.1.2,1
17,u22.aarch64,deb,u22,aarch64,pg_repack,pg_repack,postgresql-17-repack,t,f,pgdg,1.5.2,1
17,u22.aarch64,deb,u22,aarch64,pg_rrule,pg_rrule,postgresql-17-pg-rrule,t,f,pgdg,0.2.0+git20211101.d7d10f2,1
17,u22.aarch64,deb,u22,aarch64,pg_savior,pg_savior,postgresql-17-pg-savior,t,f,pigsty,0.0.1,1
17,u22.aarch64,deb,u22,aarch64,pg_schedoc,schedoc,postgresql-17-pg-schedoc,t,f,pigsty,0.0.1,1
17,u22.aarch64,deb,u22,aarch64,pg_search,pg_search,postgresql-17-pg-search,t,f,pigsty,0.16.2,1
17,u22.aarch64,deb,u22,aarch64,pg_semver,semver,postgresql-17-semver,t,f,pgdg,0.40.0,1
17,u22.aarch64,deb,u22,aarch64,pg_session_jwt,pg_session_jwt,postgresql-17-pg-session-jwt,t,f,pigsty,0.3.1,1
17,u22.aarch64,deb,u22,aarch64,pg_show_plans,pg_show_plans,postgresql-17-show-plans,t,f,pgdg,2.1.5,1
17,u22.aarch64,deb,u22,aarch64,pg_similarity,pg_similarity,postgresql-17-similarity,t,f,pgdg,1.0,1
17,u22.aarch64,deb,u22,aarch64,pg_smtp_client,pg_smtp_client,postgresql-17-pg-smtp-client,t,f,pigsty,0.2.0,1
17,u22.aarch64,deb,u22,aarch64,pg_snakeoil,pg_snakeoil,postgresql-17-snakeoil,t,f,pgdg,1.4,1
17,u22.aarch64,deb,u22,aarch64,pg_sqlog,pg_sqlog,postgresql-17-pg-sqlog,t,f,pigsty,1.6,1
17,u22.aarch64,deb,u22,aarch64,pg_squeeze,pg_squeeze,postgresql-17-squeeze,t,f,pgdg,1.8.0,1
17,u22.aarch64,deb,u22,aarch64,pg_stat_kcache,pg_stat_kcache,postgresql-17-pg-stat-kcache,t,f,pgdg,2.3.0,1
17,u22.aarch64,deb,u22,aarch64,pg_stat_monitor,pg_stat_monitor,postgresql-17-pg-stat-monitor,t,f,pigsty,2.2.0,1
17,u22.aarch64,deb,u22,aarch64,pg_statement_rollback,pg_statement_rollback,postgresql-17-pg-statement-rollback,t,f,pigsty,1.4,1
17,u22.aarch64,deb,u22,aarch64,pg_store_plans,pg_store_plans,postgresql-17-pg-store-plan,t,f,pigsty,1.8,1
17,u22.aarch64,deb,u22,aarch64,pg_strom,pg_strom,,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,pg_summarize,pg_summarize,postgresql-17-pg-summarize,t,f,pigsty,0.0.1,1
17,u22.aarch64,deb,u22,aarch64,pg_task,pg_task,postgresql-17-pg-task,t,f,pigsty,1.0.0,1
17,u22.aarch64,deb,u22,aarch64,pg_tde,pg_tde,percona-postgresql-17,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,pg_tiktoken,pg_tiktoken,postgresql-17-pg-tiktoken,t,f,pigsty,0.0.1,1
17,u22.aarch64,deb,u22,aarch64,pg_timeseries,timeseries,postgresql-17-pg-timeseries,t,f,pigsty,0.1.6,1
17,u22.aarch64,deb,u22,aarch64,pg_tle,pg_tle,postgresql-17-pg-tle,t,f,pigsty,1.5.1,1
17,u22.aarch64,deb,u22,aarch64,pg_tokenizer,pg_tokenizer,postgresql-17-pg-tokenizer,t,f,pigsty,0.1.0,1
17,u22.aarch64,deb,u22,aarch64,pg_tracing,pg_tracing,postgresql-17-pg-tracing,t,f,pigsty,0.1.3,1
17,u22.aarch64,deb,u22,aarch64,pg_track_settings,pg_track_settings,postgresql-17-pg-track-settings,t,f,pgdg,2.1.2,1
17,u22.aarch64,deb,u22,aarch64,pg_tzf,tzf,postgresql-17-tzf,t,f,pigsty,0.2.2,1
17,u22.aarch64,deb,u22,aarch64,pg_uint128,uint128,postgresql-17-pg-uint128,t,f,pigsty,1.0.0,1
17,u22.aarch64,deb,u22,aarch64,pg_upless,pg_upless,postgresql-17-pg-upless,t,f,pigsty,0.0.3,1
17,u22.aarch64,deb,u22,aarch64,pg_uri,uri,postgresql-17-pg-uri,t,f,pigsty,1.20151224,1
17,u22.aarch64,deb,u22,aarch64,pg_uuidv7,pg_uuidv7,postgresql-17-pg-uuidv7,t,f,pigsty,1.6.0,1
17,u22.aarch64,deb,u22,aarch64,pg_vault,supabase_vault,postgresql-17-vault,t,f,pigsty,0.3.1,1
17,u22.aarch64,deb,u22,aarch64,pg_vectorize,vectorize,postgresql-17-pg-vectorize,t,f,pigsty,0.22.2,1
17,u22.aarch64,deb,u22,aarch64,pg_wait_sampling,pg_wait_sampling,postgresql-17-pg-wait-sampling,t,f,pgdg,1.1.8,1
17,u22.aarch64,deb,u22,aarch64,pg_xenophile,pg_xenophile,postgresql-17-pg-xenophile,t,f,pigsty,0.8.3,1
17,u22.aarch64,deb,u22,aarch64,pg_xxhash,xxhash,postgresql-17-pg-xxhash,t,f,pigsty,0.0.1,1
17,u22.aarch64,deb,u22,aarch64,pg_zstd,zstd,postgresql-17-zstd,t,f,pigsty,1.1.2,1
17,u22.aarch64,deb,u22,aarch64,pgactive,pgactive,postgresql-17-pgactive,t,f,pigsty,2.1.5,1
17,u22.aarch64,deb,u22,aarch64,pgagent,pgagent,pgagent,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,pgaudit,pgaudit,postgresql-17-pgaudit,t,f,pgdg,17.1,1
17,u22.aarch64,deb,u22,aarch64,pgauditlogtofile,pgauditlogtofile,postgresql-17-pgauditlogtofile,t,f,pgdg,1.6.4,1
17,u22.aarch64,deb,u22,aarch64,pgautofailover,pgautofailover,postgresql-17-auto-failover,t,f,pgdg,2.2,1
17,u22.aarch64,deb,u22,aarch64,pgbouncer_fdw,pgbouncer_fdw,,t,f,,,0
17,u22.aarch64,deb,u22,aarch64,pgcozy,pgcozy,postgresql-17-pgcozy,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,pgcryptokey,pgcryptokey,postgresql-17-pgcryptokey,t,f,pigsty,0.85,1
17,u22.aarch64,deb,u22,aarch64,pgdd,pgdd,postgresql-17-pgdd,t,f,pigsty,0.6.0,1
17,u22.aarch64,deb,u22,aarch64,pgemailaddr,emailaddr,postgresql-17-pg-emailaddr,t,f,pigsty,0,1
17,u22.aarch64,deb,u22,aarch64,pgextwlist,pgextwlist,postgresql-17-pgextwlist,t,f,pgdg,1.19,1
17,u22.aarch64,deb,u22,aarch64,pgfaceting,pgfaceting,postgresql-17-pgfaceting,t,f,pgdg,0.2.0,1
17,u22.aarch64,deb,u22,aarch64,pgfincore,pgfincore,postgresql-17-pgfincore,t,f,pgdg,1.3.1,1
17,u22.aarch64,deb,u22,aarch64,pgjq,pgjq,postgresql-17-pgjq,t,f,pigsty,0.1.0,1
17,u22.aarch64,deb,u22,aarch64,pgjwt,pgjwt,postgresql-17-pgjwt,t,f,pigsty,0.2.0,1
17,u22.aarch64,deb,u22,aarch64,pgl_ddl_deploy,pgl_ddl_deploy,postgresql-17-pgl-ddl-deploy,t,f,pgdg,2.2.1,1
17,u22.aarch64,deb,u22,aarch64,pglite_fusion,pglite_fusion,postgresql-17-pglite-fusion,t,f,pigsty,0.0.5,1
17,u22.aarch64,deb,u22,aarch64,pglogical,pglogical,postgresql-17-pglogical,t,f,pgdg,2.4.5,1
17,u22.aarch64,deb,u22,aarch64,pglogical_ticker,pglogical_ticker,postgresql-17-pglogical-ticker,t,f,pgdg,1.4.1,1
17,u22.aarch64,deb,u22,aarch64,pgmemcache,pgmemcache,postgresql-17-pgmemcache,t,f,pgdg,2.3.0,1
17,u22.aarch64,deb,u22,aarch64,pgmeminfo,pgmeminfo,postgresql-17-pgmeminfo,t,f,pigsty,1.0.0,1
17,u22.aarch64,deb,u22,aarch64,pgml,pgml,postgresql-17-pgml,t,f,pigsty,2.10.0,1
17,u22.aarch64,deb,u22,aarch64,pgmp,pgmp,postgresql-17-pgmp,t,f,pgdg,1.0.5,1
17,u22.aarch64,deb,u22,aarch64,pgmq,pgmq,postgresql-17-pgmq,t,f,pigsty,1.5.1,1
17,u22.aarch64,deb,u22,aarch64,pgnodemx,pgnodemx,postgresql-17-pgnodemx,t,f,pigsty,1.7,2
17,u22.aarch64,deb,u22,aarch64,pgpcre,pgpcre,postgresql-17-pgpcre,t,f,pgdg,0.20190509,1
17,u22.aarch64,deb,u22,aarch64,pgpdf,pgpdf,postgresql-17-pgpdf,t,f,pigsty,0.1.0,1
17,u22.aarch64,deb,u22,aarch64,pgpool,pgpool_adm,postgresql-17-pgpool2,t,f,pgdg,4.6.2,1
17,u22.aarch64,deb,u22,aarch64,pgq,pgq,postgresql-17-pgq3,t,f,pgdg,3.5.1,1
17,u22.aarch64,deb,u22,aarch64,pgqr,pgqr,postgresql-17-pgqr,t,f,pigsty,1.0,1
17,u22.aarch64,deb,u22,aarch64,pgroonga,pgroonga,postgresql-17-pgroonga,t,f,pigsty,4.0.0,1
17,u22.aarch64,deb,u22,aarch64,pgrouting,pgrouting,postgresql-17-pgrouting,t,f,pgdg,3.8.0,1
17,u22.aarch64,deb,u22,aarch64,pgsentinel,pgsentinel,postgresql-17-pgsentinel,t,f,pigsty,1.1.0,1
